release_date,movie,genres,vote_count,num_votes,vote_average,popularity,average_rating,domestic_box_office,production_budget,rio_percentage,opening_weekend_box_office,multiplier,max_theatre_count,distributor,primary_name,primary_profession
2017-02-24,collide,"action,crime,thriller",331,13288,5.6,9.0,5.7,2280004,29200000,7,1512824,1.5,2045,Open Road,Eran Creevy,"director,writer,assistant_director"
2017-08-11,the nut job 2 nutty by nature,"adventure,animation,comedy",227,4820,5.7,9.0,5.5,28370522,40000000,70,8342311,3.4,4003,Open Road,Scott Bindley,"writer,producer,art_department"
2017-08-04,columbus,drama,130,10735,7.3,9.0,7.2,1017107,700000,145,26820,37.9,63,Superlati…,Kogonada,"director,writer,producer"
2017-01-13,monster trucks,"action,adventure,comedy",414,13525,5.9,8.8,5.7,33370166,125000000,26,10950705,3.0,3119,Paramount…,Jonathan Aibel,"producer,writer,miscellaneous"
2017-10-20,same kind of different as me,"biography,drama",103,4319,6.8,8.8,6.5,6423605,6500000,98,2591985,2.5,1362,Pure Flix…,Denver Moore,writer
2017-07-21,girls trip,"comedy,drama",968,29321,6.8,8.6,6.2,115108515,28000000,411,31201920,3.7,2648,Universal,Erica Rivinoja,"producer,miscellaneous,writer"
2017-12-08,just getting started,"action,comedy",94,4829,4.9,8.5,4.4,6069605,22000000,27,3201459,1.9,2161,Broad Gre…,Ron Shelton,"writer,director,producer"
2017-04-21,unforgettable,documentary,310,7,5.5,8.3,5.9,11368012,12000000,94,4785431,2.4,2417,Warner Bros.,Eric Williams,"writer,cinematographer,camera_department"
2017-10-13,marshall,"biography,crime,drama",257,14419,7.3,7.9,7.2,10051659,12000000,83,3000805,3.3,821,Open Road,Jacob Koskoff,"writer,producer,miscellaneous"
2017-09-22,stronger,"biography,drama",782,33464,7.0,7.8,7.0,4211129,30000000,14,1611040,2.6,645,Roadside …,John Pollono,"actor,writer"
2017-03-03,table 19,"comedy,drama,romance",604,22751,6.0,7.6,5.8,3614896,5000000,72,1597928,2.3,868,Fox Searc…,Jay Duplass,"producer,writer,actor"
2017-03-31,the boss baby,"adventure,animation,comedy",4314,93730,6.4,7.4,6.3,175003033,125000000,140,50198902,3.5,3829,20th Cent…,Michael McCullers,"writer,director,producer"
2017-06-16,all eyez on me,"biography,drama,music",695,18541,6.4,7.2,5.8,44922302,45000000,99,26435354,1.7,2471,Lionsgate,Eddie Gonzalez,"writer,producer,actor"
2017-02-03,i am not your negro,documentary,196,13948,8.1,7.0,7.8,7123919,1000000,712,686378,10.4,320,Magnolia …,James Baldwin,"writer,miscellaneous"
2017-08-18,patti cake$,"drama,music",122,8581,7.0,6.9,6.7,800148,1000000,80,67599,11.8,303,Fox Searc…,Geremy Jasper,"director,writer,composer"
2017-11-03,lbj,"biography,drama,history",65,4396,6.6,6.3,6.5,2468683,20000000,12,1110565,2.2,659,Electric …,Joey Hartstone,"producer,writer,miscellaneous"
2017-02-24,bitter harvest,"drama,romance,war",42,3057,6.2,5.5,6.1,557241,21000000,2,219357,2.5,127,Roadside …,George Mendeluk,"director,writer,producer"
2017-09-03,long shot,"comedy,romance",39,12814,7.2,5.0,7.2,30316271,40000000,75,9740064,3.1,3230,Lionsgate,Dan Sterling,"producer,writer,miscellaneous"
2017-08-25,all saints,drama,25,1220,6.1,4.0,6.0,5802208,2000000,290,1514278,3.8,846,Sony Pict…,Steve Armour,"writer,actor,composer"
2017-08-08,unhinged,thriller,6,184,5.1,3.9,4.2,20831465,29000000,71,601032,34.7,2402,No Distributor,Garry Charles,"writer,producer"
2017-06-23,blood feast,horror,6,653,4.3,3.4,4.9,8708,1200000,0,4046,2.2,3,Hannover …,Marcel Walz,"director,writer,producer"
2017-10-27,let there be light,drama,23,2179,6.2,2.0,4.8,7233471,3000000,241,1729535,4.2,774,Atlas Dis…,Dan Gordon,"miscellaneous,writer,producer"
2017-03-10,let there be light,drama,3,2179,7.3,0.6,4.8,7233471,3000000,241,1729535,4.2,774,Atlas Dis…,Dan Gordon,"miscellaneous,writer,producer"
2017-01-20,the resurrection of gavin stone,"comedy,drama,family",10,1562,6.7,1.5,6.2,2303792,2000000,115,1206771,1.9,890,High Top …,Andrea Gyertson Nasfell,"writer,miscellaneous,actress"
2017-10-17,anna,"drama,mystery,sci-fi",8,19733,3.1,1.5,6.5,7743794,4357373,177,3600647,2.2,2114,Lionsgate,Martha Holmes,writer
2017-01-27,resident evil the final chapter,"action,horror,sci-fi",1859,74979,5.9,0.8,5.6,26844692,40000000,67,13601682,2.0,3104,Sony Pict…,Paul W.S. Anderson,"writer,producer,director"
2018-04-27,avengers infinity war,"action,adventure,sci-fi",13948,670926,8.3,80.8,8.5,678815482,300000000,226,257698183,2.6,4474,Walt Disney,Keith Giffen,"writer,animation_department,art_department"
2018-11-16,fantastic beasts the crimes of grindelwald,"adventure,family,fantasy",4870,163151,6.9,48.5,6.6,159555901,200000000,79,62163104,2.6,4163,Warner Bros.,J.K. Rowling,"writer,producer,soundtrack"
2018-11-21,ralph breaks the internet,"adventure,animation,comedy",2626,85694,7.2,48.1,7.1,201091711,175000000,114,56237634,3.6,4017,Walt Disney,John C. Reilly,"actor,writer,producer"
2018-07-06,ant-man and the wasp,"action,adventure,comedy",6290,244024,7.0,44.7,7.1,216648740,130000000,166,75812205,2.9,4206,Walt Disney,Jack Kirby,"writer,animation_department,miscellaneous"
2018-12-21,bumblebee,"action,adventure,sci-fi",2425,94155,6.5,43.1,6.9,127195589,102000000,124,21654047,5.9,3597,Paramount…,Christina Hodson,writer
2018-12-14,mortal engines,"action,adventure,fantasy",1751,70193,6.0,40.1,6.1,15951040,100000000,15,7559850,2.1,3103,Universal,Peter Jackson,"producer,director,writer"
2018-05-10,deadpool 2,"action,adventure,comedy",8773,391735,7.5,38.9,7.8,324591735,110000000,295,125507153,2.6,4349,20th Cent…,Ryan Reynolds,"actor,producer,soundtrack"
2018-12-21,aquaman,"action,adventure,fantasy",6155,263328,6.8,38.1,7.1,335061807,160000000,209,67873522,4.9,4184,Warner Bros.,Geoff Johns,"writer,producer,miscellaneous"
2018-11-02,bohemian rhapsody,"biography,drama,music",7629,345466,8.1,37.2,8.0,216303339,55000000,393,51061119,4.2,4000,20th Cent…,Anthony McCarten,"writer,producer,director"
2018-06-15,incredibles 2,"action,adventure,animation",6354,203510,7.6,36.3,7.7,608581744,200000000,304,182687905,3.3,4413,Walt Disney,Brad Bird,"miscellaneous,writer,director"
2018-11-16,green book,"biography,comedy,drama",3499,204972,8.3,36.3,8.3,85080171,23000000,369,320429,265.5,2648,Universal,Brian Hayes Currie,"actor,writer,producer"
2018-10-05,a star is born,"drama,music,romance",5676,249245,7.5,35.8,7.8,215288866,36000000,598,42908051,5.0,3904,Warner Bros.,Bradley Cooper,"actor,producer,soundtrack"
2018-06-22,jurassic world fallen kingdom,"action,adventure,sci-fi",5995,219125,6.5,35.0,6.2,417719760,170000000,245,148024610,2.8,4485,Universal,Michael Crichton,"writer,producer,director"
2018-12-25,on the basis of sex,"biography,drama",225,12083,7.4,32.6,6.9,24704837,20000000,123,686355,36.0,1957,Focus Fea…,Daniel Stiepleman,"writer,art_department,art_director"
2018-09-07,peppermint,"action,crime,drama",716,35854,6.5,32.5,6.5,35418723,25000000,141,13423255,2.6,2980,STX Enter…,Chad St. John,"writer,director,producer"
2018-08-10,the meg,"action,horror,sci-fi",2896,114042,5.9,31.4,5.7,145443742,178000000,81,45402195,3.2,4118,Warner Bros.,Steve Alten,"writer,miscellaneous"
2018-10-12,bad times at the el royale,"crime,drama,mystery",1365,86318,6.8,31.3,7.1,17839115,32000000,55,7132647,2.5,2808,20th Cent…,Drew Goddard,"producer,writer,miscellaneous"
2018-12-19,mary poppins returns,"comedy,family,fantasy",1457,52103,6.6,30.4,6.9,171958438,130000000,132,23523121,7.3,4090,Walt Disney,John DeLuca,"miscellaneous,producer,actor"
2018-03-29,ready player one,"action,adventure,sci-fi",7021,301660,7.6,30.0,7.5,137690172,150000000,91,41769050,3.3,4234,Warner Bros.,Zak Penn,"writer,producer,actor"
2018-03-23,pacific rim uprising,"action,adventure,sci-fi",2213,89462,5.9,30.0,5.6,59874525,155000000,38,28116535,2.1,3708,Universal,Steven S. DeKnight,"producer,writer,director"
2018-06-29,sicario day of the soldado,"action,crime,drama",1317,95650,6.7,29.7,7.1,50065850,35000000,143,19007566,2.6,3055,Sony Pict…,Taylor Sheridan,"actor,writer,director"
2018-05-25,solo a star wars story,"action,adventure,fantasy",3838,226243,6.6,29.5,7.0,213767512,275000000,77,84420489,2.5,4381,Walt Disney,George Lucas,"writer,producer,director"
2018-09-14,the predator,"action,adventure,sci-fi",2018,94888,5.2,29.5,5.4,51024708,88000000,57,24632284,2.1,4070,20th Cent…,Shane Black,"writer,actor,director"
2018-04-06,a quiet place,"drama,horror,sci-fi",5848,305031,7.3,29.2,7.6,188024361,17000000,1106,50203562,3.7,3808,Paramount…,John Krasinski,"actor,producer,soundtrack"
2018-11-23,the favourite,"biography,drama,history",2096,116011,7.7,28.7,7.6,34366783,15000000,229,422410,81.4,1554,Fox Searc…,Tony McNamara,"writer,producer,director"
2018-07-04,the first purge,"action,horror,sci-fi",1846,41741,5.8,28.4,5.1,69488745,13000000,534,17374280,4.0,3038,Universal,James DeMonaco,"writer,producer,director"
2018-11-21,creed ii,"drama,sport",2236,72503,6.7,26.9,7.2,115715889,50000000,231,35574710,3.3,3752,MGM,Sylvester Stallone,"actor,writer,producer"
2018-06-30,hotel transylvania 3 summer vacation,"adventure,animation,comedy",1673,42299,6.8,26.8,6.3,167500092,65000000,257,44076225,3.8,4267,Sony Pict…,Michael McCullers,"writer,director,producer"
2018-11-02,the nutcracker and the four realms,"adventure,family,fantasy",909,18734,6.0,26.2,5.5,54858851,132900000,41,20352491,2.7,3766,Walt Disney,E.T.A. Hoffmann,"writer,soundtrack,miscellaneous"
2018-09-28,smallfoot,"adventure,animation,comedy",600,23295,6.6,26.2,6.7,83240103,80000000,104,23045635,3.6,4131,Warner Bros.,Glenn Ficarra,"producer,writer,director"
2018-07-13,skyscraper,"action,adventure,thriller",2177,81193,6.1,26.2,5.8,68420120,125000000,54,24905015,2.7,3822,Universal,Rawson Marshall Thurber,"director,writer,producer"
2018-06-08,hereditary,"drama,horror,mystery",2491,151571,7.0,26.2,7.3,44069456,10000000,440,13575173,3.2,2998,A24,Ari Aster,"director,writer,actor"
2018-02-23,annihilation,"adventure,drama,horror",4465,228664,6.3,25.2,6.9,32732301,55000000,59,11071584,3.0,2112,Paramount…,Alex Garland,"writer,producer,director"
2018-07-30,blackkklansman,"biography,crime,drama",3138,149005,7.6,25.1,7.5,49275340,15000000,328,10845330,4.5,1914,Focus Fea…,Spike Lee,"director,producer,writer"
2018-03-16,tomb raider,"action,adventure,fantasy",4310,163560,6.3,25.0,6.3,58250803,90000000,64,23633317,2.5,3854,Warner Bros.,Susan O'Connor,writer
2018-04-13,rampage,"action,adventure,sci-fi",3176,115891,6.2,24.2,6.1,101028233,120000000,84,35753093,2.8,4115,Warner Bros.,Carlton Cuse,"writer,producer,actor"
2018-08-03,the darkest minds,"action,adventure,drama",1158,21340,6.8,24.0,5.7,12695691,34000000,37,5842609,2.2,3127,20th Cent…,Chad Hodge,"writer,producer,miscellaneous"
2018-08-31,kin,"drama,music",289,46,6.2,23.8,8.6,5718096,30000000,19,3035618,1.9,2141,Lionsgate,Rachel Lambert,"director,actress,writer"
2018-01-26,maze runner the death cure,"action,sci-fi,thriller",3894,91286,7.0,23.2,6.2,58032443,61000000,95,24167011,2.4,3793,20th Cent…,T.S. Nowlin,"writer,producer"
2018-07-20,the equalizer 2,"action,crime,thriller",2089,97963,6.4,23.0,6.7,102084362,77000000,132,36011640,2.8,3388,Sony Pict…,Michael Sloan,"writer,producer,miscellaneous"
2018-10-12,first man,"biography,drama,history",2304,120009,7.1,23.0,7.4,44936545,60000000,74,16006065,2.8,3640,Universal,Josh Singer,"producer,writer,miscellaneous"
2018-01-19,den of thieves,"action,crime,drama",1244,69648,6.6,22.7,7.0,44947622,30000000,149,15206108,3.0,2432,STX Enter…,Christian Gudegast,"writer,director,producer"
2018-11-16,instant family,"comedy,drama",782,46728,7.6,22.6,7.4,67363237,48000000,140,14504315,4.6,3426,Paramount…,Sean Anders,"writer,director,producer"
2018-02-09,fifty shades freed,"drama,romance,thriller",3535,43893,6.1,22.5,4.5,100407760,55000000,182,38560195,2.6,3768,Universal,Niall Leonard,"writer,director,miscellaneous"
2018-12-21,welcome to marwen,"biography,comedy,drama",286,8920,6.6,22.0,6.1,10763520,45000000,23,2354205,4.6,1911,Universal,Robert Zemeckis,"producer,writer,director"
2018-04-06,blockers,comedy,969,57142,6.1,21.8,6.2,60311495,21000000,287,20556350,2.9,3418,Universal,Jim Kehoe,"writer,producer,director"
2018-09-21,the house with a clock in its walls,"comedy,fantasy,horror",933,32995,6.2,21.8,6.0,68549695,40000000,171,26608020,2.6,3592,Universal,John Bellairs,writer
2018-06-01,upgrade,"action,sci-fi,thriller",1326,104978,7.4,21.4,7.6,11977130,3000000,399,4670905,2.6,1458,BH Tilt,Leigh Whannell,"actor,writer,producer"
2018-08-17,mile 22,"action,adventure,thriller",920,47862,6.0,21.2,6.1,36108758,35000000,103,13710825,2.6,3520,STX Enter…,Graham Roland,"producer,writer,miscellaneous"
2018-09-14,a simple favor,"comedy,crime,drama",1756,83338,6.6,21.1,6.9,53548586,20000000,267,16011689,3.3,3102,Lionsgate,Jessica Sharzer,"producer,writer,editor"
2018-08-03,christopher robin,"adventure,animation,comedy",1280,52737,7.4,20.9,7.3,99215042,75000000,132,24585139,4.0,3602,Walt Disney,Greg Brooker,"writer,director,actor"
2018-10-19,halloween,"horror,thriller",2020,88395,6.4,20.8,6.6,159366015,10000000,1593,76221545,2.1,3990,Universal,John Carpenter,"soundtrack,writer,music_department"
2018-11-16,widows,"crime,drama,thriller",941,61615,6.5,20.6,7.0,42402632,40000000,106,12361307,3.4,2803,20th Cent…,Lynda La Plante,"writer,actress,producer"
2018-11-30,the possession of hannah grace,"horror,mystery,thriller",393,11629,5.1,20.3,5.2,14836174,6000000,247,6401744,2.3,2298,Sony Pict…,Brian Sieve,"writer,actor,producer"
2018-10-12,goosebumps 2 haunted halloween,"adventure,comedy,family",428,11459,5.6,20.2,5.6,46697321,35000000,133,15802225,3.0,3723,Sony Pict…,Darren Lemke,"writer,producer,director"
2018-01-12,the commuter,"action,mystery,thriller",2394,83114,6.2,20.1,6.3,36343858,40000000,90,13701452,2.7,2892,Lionsgate,Ryan Engle,"writer,director,producer"
2018-05-04,overboard,"comedy,romance",535,25607,6.3,19.5,5.9,50316123,12000000,419,14711101,3.4,2006,Lionsgate,Leslie Dixon,"producer,writer"
2018-02-23,game night,"action,comedy,crime",2756,163279,6.9,19.5,7.0,69179066,37000000,186,17005332,4.1,3502,Warner Bros.,Mark Perez,"writer,producer,director"
2018-12-25,holmes  watson,"adventure,comedy,crime",217,17661,4.1,19.3,3.8,30568743,42000000,72,7411522,4.1,2780,Sony Pict…,Arthur Conan Doyle,"writer,producer,actor"
2018-10-19,the hate u give,"crime,drama",636,17583,8.2,19.1,7.3,29719483,23000000,129,512035,58.0,2375,20th Cent…,Audrey Wells,"writer,director,producer"
2018-03-02,red sparrow,"action,drama,thriller",3406,136738,6.5,18.1,6.6,46874505,69000000,67,16853422,2.8,3064,20th Cent…,Justin Haythe,"writer,producer"
2018-03-02,death wish,"action,crime,drama",1207,50279,5.9,18.0,6.4,34017028,30000000,113,13010267,2.6,2882,MGM,Joe Carnahan,"producer,writer,director"
2018-08-15,crazy rich asians,"comedy,romance",1496,96617,7.1,18.0,7.0,174532921,30000000,581,26510140,6.6,3865,Warner Bros.,Adele Lim,"producer,miscellaneous,writer"
2018-07-20,unfriended dark web,"crime,horror,mystery",365,13822,6.1,17.9,5.9,8866745,1000000,886,3653035,2.4,1547,OTL Relea…,Stephen Susco,"writer,producer,director"
2018-12-25,destroyer,"action,crime,drama",176,13683,5.9,17.8,6.2,1533324,9000000,17,55347,27.7,235,Annapurna…,Phil Hay,"writer,producer,actor"
2018-10-19,can you ever forgive me,"biography,comedy,crime",450,29473,6.9,17.6,7.2,8803865,10000000,88,161510,54.5,555,Fox Searc…,Nicole Holofcener,"director,writer,actress"
2018-12-07,ben is back,drama,254,10402,6.7,17.3,6.7,3703182,13000000,28,80733,45.9,598,Roadside …,Peter Hedges,"writer,director,actor"
2018-08-10,slender man,"horror,mystery,thriller",712,19650,4.0,17.0,3.2,30564825,10000000,305,11371866,2.7,2358,Sony Pict…,David Birke,writer
2018-10-26,suspiria,"fantasy,horror,mystery",752,37360,7.0,16.9,6.8,2483472,20000000,12,184037,13.5,309,Amazon St…,Dario Argento,"writer,director,producer"
2018-02-16,early man,"adventure,animation,comedy",338,15882,5.9,16.7,6.1,8267544,50000000,16,3190525,2.6,2494,Lionsgate,Mark Burton,"writer,miscellaneous,producer"
2018-07-27,teen titans go to the movies,"action,animation,comedy",304,12525,7.0,16.5,6.8,29790236,10000000,297,10411189,2.9,3188,Warner Bros.,Bob Kane,"writer,miscellaneous,art_department"
2018-12-21,second act,"comedy,drama,romance",361,13109,6.2,16.3,5.8,39282227,15700000,250,6489983,6.1,2607,STX Enter…,Elaine Goldsmith-Thomas,"producer,writer,executive"
2018-03-23,unsane,"drama,horror,mystery",667,32049,6.2,16.3,6.4,7690044,1500000,512,3762145,2.0,2023,Bleecker …,James Greer,"writer,director,cinematographer"
2018-04-20,i feel pretty,"comedy,romance",1088,39936,6.4,16.3,5.4,48795601,32000000,152,16030218,3.0,3440,STX Enter…,Abby Kohn,"writer,producer,director"
2018-01-05,insidious the last key,"horror,mystery,thriller",1306,42154,6.1,16.0,5.7,67745330,10000000,677,29581355,2.3,3150,Universal,Leigh Whannell,"actor,writer,producer"
2018-02-09,peter rabbit,"adventure,animation,comedy",650,27908,6.5,16.0,6.6,115234093,50000000,230,25010928,4.6,3725,Sony Pict…,Will Gluck,"producer,writer,miscellaneous"
2018-01-26,forever my girl,"drama,music,romance",406,10316,7.4,16.0,6.7,16376066,3500000,467,4245630,3.9,1427,Roadside …,Bethany Ashton Wolf,"writer,director,actress"
2018-07-06,sorry to bother you,"comedy,fantasy,sci-fi",481,40290,6.9,15.9,7.0,17493096,3200000,546,727266,24.1,1050,Annapurna…,Boots Riley,"soundtrack,actor,director"
2018-03-16,love simon,"comedy,drama,romance",3165,81575,8.2,15.6,7.6,40826341,10000000,408,11756244,3.5,2434,20th Cent…,Elizabeth Berger,"producer,writer"
2018-07-13,eighth grade,"comedy,drama",519,43256,7.4,14.8,7.5,13539710,2000000,676,263797,51.3,1084,A24,Bo Burnham,"actor,writer,soundtrack"
2018-06-08,hotel artemis,"action,drama,sci-fi",471,30586,5.9,14.6,6.1,6708137,15000000,44,3232790,2.1,2407,Global Road,Drew Pearce,"producer,writer,miscellaneous"
2018-09-14,white boy rick,"crime,drama",277,16255,6.3,13.8,6.4,24004833,30000000,80,8860431,2.7,2504,Sony Pict…,Andy Weiss,"writer,producer,actor"
2018-05-11,life of the party,comedy,435,25756,6.2,13.7,5.5,53059911,30000000,176,17886075,3.0,3656,Warner Bros.,Melissa McCarthy,"actress,producer,soundtrack"
2018-12-14,if beale street could talk,"drama,romance",388,25512,7.2,13.6,7.2,14915773,12000000,124,224476,66.4,1018,Annapurna…,James Baldwin,"writer,miscellaneous"
2018-03-09,the hurricane heist,"action,adventure,crime",476,15326,5.4,13.3,5.1,6115824,40000000,15,3024399,2.0,2402,Entertain…,Carlos Davis,"writer,producer"
2018-03-09,the strangers prey at night,horror,621,21614,5.4,13.3,5.2,24431472,5000000,488,10402271,2.3,2464,Aviron Pi…,Bryan Bertino,"writer,producer,director"
2018-06-08,hearts beat loud,"comedy,drama,music",87,6543,7.4,13.2,6.9,2386254,2000000,119,74524,32.0,170,Gunpowder…,Brett Haley,"director,writer,editor"
2018-01-19,12 strong,"action,drama,history",1312,50155,5.6,13.2,6.6,45819713,35000000,130,15815025,2.9,3018,Warner Bros.,Peter Craig,"writer,actor,producer"
2018-03-23,sherlock gnomes,"adventure,animation,comedy",343,8030,5.4,13.0,5.1,43242871,59000000,73,10604774,4.1,3662,Paramount…,Kelly Asbury,"art_department,animation_department,director"
2018-09-28,hell fest,horror,273,8662,5.5,13.0,5.5,11107431,5500000,201,5130963,2.2,2297,CBS Films,Stephen Susco,"writer,producer,director"
2018-05-18,first reformed,"drama,mystery,thriller",446,33542,6.9,12.9,7.1,3448256,3500000,98,97562,35.3,334,A24,Paul Schrader,"writer,director,soundtrack"
